track_id,duration_s,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
000704,29.9770,0.2792,0.0568,0.1317,0.0599,2583.8749,540.9597,2354.8737,176.4346,5621.6315,872.2274,0.0788,0.0827,1.5381,53.9068,38.8266,16.3004,6.9867,10.8084,22.3126,14.6119,20.1667,12.0153,6.7562,8.7776,4.8687,8.2766,5.0740,7.6123,6.2404,7.0431,3.0736,8.0522,1.1604,9.0671,-1.5042,7.2734,4.7826,8.8204,0.4217,0.3363,0.3630,0.2848,0.3618,0.3311,0.2563,0.2217,0.2927,0.2469,0.3442,0.3234,0.3914,0.2858,0.4442,0.3436,0.3615,0.2786,0.3354,0.2970,0.3107,0.2555,0.4505,0.3384
000705,29.9770,0.2990,0.0656,0.1295,0.0560,2654.7942,491.6154,2383.5441,169.4442,5742.0458,709.0533,0.0618,0.0552,1.4857,56.2982,39.1312,18.8221,9.6319,13.7513,10.1826,11.7243,13.6594,9.9248,11.4685,10.0953,11.8046,12.4253,7.0382,7.8991,-1.7013,7.8756,3.5585,7.8110,5.4887,6.7353,-0.7800,7.4051,-0.1425,6.9824,0.3543,0.2690,0.5274,0.3439,0.5389,0.3420,0.4082,0.2876,0.3833,0.3041,0.3569,0.2652,0.4195,0.3273,0.3066,0.2706,0.3199,0.2638,0.3788,0.3245,0.2979,0.2284,0.3634,0.3279
000706,30.0000,0.2887,0.0607,0.1761,0.0624,2782.9907,555.4382,2432.2355,144.1180,5870.1526,612.9831,0.0730,0.0525,8.6896,33.6822,42.1237,20.8025,29.8274,13.3320,14.1609,16.3541,9.6096,13.9295,-0.6145,9.2852,-3.6487,10.8442,9.0221,9.4191,3.1918,10.3424,9.1472,9.5464,-2.7574,8.5329,1.5304,8.3482,3.5941,6.7914,0.4700,0.3797,0.3413,0.2825,0.2715,0.2242,0.4362,0.3482,0.3536,0.2475,0.4000,0.3512,0.3280,0.2665,0.3876,0.2902,0.4147,0.3376,0.3274,0.2831,0.2701,0.2324,0.2861,0.2473
000707,29.9770,0.3492,0.0340,0.0786,0.0289,2179.6530,356.9666,1962.3835,197.9890,4261.0642,558.9675,0.0119,0.0109,-44.3806,34.4060,33.9262,16.2489,3.7753,18.9747,64.4866,14.9682,3.8741,9.6104,10.7134,8.4815,8.3856,6.7746,7.3985,9.6682,-3.0199,7.1601,-5.4689,6.4846,3.3743,6.7373,-6.3594,7.1299,1.2519,6.5697,0.1681,0.1864,0.3388,0.3405,0.3389,0.2981,0.4072,0.3635,0.4661,0.3527,0.4351,0.3344,0.4038,0.3887,0.3242,0.2712,0.3952,0.3132,0.3576,0.3476,0.1492,0.1471,0.1411,0.1294
000708,29.9770,0.2978,0.0709,0.1047,0.0512,1898.7300,483.4688,2143.8491,259.2189,4445.5376,1017.3612,0.0286,0.0298,-29.4283,56.6473,72.0010,21.0123,32.9983,15.8724,34.2085,14.4956,2.1470,12.4843,0.2096,8.7670,9.0527,9.4309,5.6417,8.1843,-2.7417,8.7133,-0.4192,6.8671,4.5618,7.9690,1.6081,7.9355,0.0778,6.2315,0.5075,0.3611,0.4348,0.2813,0.4475,0.3207,0.2414,0.2004,0.2498,0.2451,0.2828,0.2355,0.3674,0.2707,0.4769,0.3467,0.4265,0.2903,0.4018,0.3166,0.3937,0.2702,0.5083,0.3382
000709,30.0000,0.2267,0.0630,0.1110,0.0461,1983.4191,502.6532,2074.5067,261.3451,4480.0356,1116.5887,0.0343,0.0377,-42.1551,54.1380,71.6777,20.6610,9.7196,21.5632,10.6214,15.6584,4.8142,12.6780,-3.0833,13.9697,-5.1469,12.9170,3.9325,11.4230,-0.9104,13.4984,8.6994,12.5286,3.5005,9.2706,0.8142,10.4034,-0.0428,7.6123,0.3568,0.3348,0.3026,0.2633,0.4192,0.3270,0.4213,0.3474,0.2501,0.2558,0.2724,0.2845,0.3542,0.2937,0.5195,0.3863,0.3032,0.2728,0.1983,0.2206,0.2037,0.2102,0.2678,0.2650
000714,29.9770,0.3033,0.0430,0.0582,0.0239,1119.1700,176.8403,1549.6043,203.4353,2561.2327,558.5131,0.0019,0.0015,-92.6505,16.3797,106.7959,12.3435,20.5372,13.6687,41.6898,11.0629,-9.4640,13.7120,1.0376,11.9295,1.0695,15.3555,-6.5660,14.8296,1.4986,10.2837,7.4797,10.5209,0.9307,13.1049,-6.2506,10.9083,-9.9906,12.5780,0.0830,0.0668,0.1335,0.2216,0.2837,0.2310,0.6397,0.3342,0.3934,0.3056,0.0750,0.0563,0.0626,0.0884,0.0406,0.0420,0.0957,0.1490,0.2828,0.1754,0.7166,0.3573,0.2802,0.1828
000715,29.9770,0.1441,0.0463,0.0674,0.0096,800.1340,107.5056,941.0614,126.3955,1182.7975,232.6427,0.0007,0.0007,-193.4232,35.6740,174.3055,12.9743,-8.2767,11.0839,-6.3112,7.9410,-9.1163,7.8231,-10.2594,6.2055,-5.0040,6.0407,-3.9262,4.8803,-16.7480,5.6354,-2.6437,5.8912,-14.0331,5.2669,-20.8968,7.3605,-0.6384,8.6791,0.1207,0.1634,0.0337,0.0379,0.0209,0.0286,0.0422,0.0666,0.0567,0.0684,0.1605,0.1933,0.3677,0.4125,0.1175,0.1187,0.1747,0.1286,0.6778,0.3744,0.2366,0.1533,0.3084,0.4067
000716,29.9770,0.1818,0.0129,0.0951,0.0166,1257.3380,209.8282,1342.9762,208.7039,2641.4171,530.2262,0.0054,0.0062,-72.8244,15.5218,131.9170,17.2658,-20.1206,13.2564,34.3756,8.8542,-30.4311,6.7688,1.7090,5.9086,-0.4379,4.8590,-2.8833,4.3603,-21.1609,4.8987,-20.6918,5.4377,1.9317,6.1597,-1.8520,6.3631,-15.6123,6.7715,0.7562,0.2994,0.2504,0.1481,0.2842,0.2334,0.4587,0.2634,0.1745,0.1507,0.1061,0.1613,0.1410,0.1645,0.4260,0.3820,0.2658,0.2180,0.2138,0.2573,0.2840,0.3129,0.2543,0.1359
000718,30.0000,0.1238,0.0295,0.1706,0.0815,2696.1225,558.7425,2262.1247,130.2964,5570.7206,617.8746,0.0742,0.0706,-77.9812,24.7725,32.4070,24.9003,3.5760,9.2974,-8.5510,11.5445,-30.1477,9.3959,-16.4076,7.4203,-1.7523,8.2581,-8.6085,6.5470,-25.4431,5.9930,-7.7086,8.4441,-4.7058,8.1505,-10.6435,6.8290,2.1465,9.5813,0.2386,0.2831,0.1950,0.2058,0.1839,0.1915,0.1432,0.1735,0.1336,0.1979,0.1370,0.1701,0.3357,0.3278,0.3995,0.3234,0.3470,0.3104,0.3874,0.3262,0.4953,0.3436,0.4012,0.3470
000777,29.9770,0.1092,0.0776,0.1200,0.0832,2170.5435,652.5176,2159.5779,319.8724,4771.1696,1154.2153,0.0469,0.0512,-144.4868,96.5209,65.7374,29.2680,19.1729,23.2226,19.5964,15.2528,12.5771,14.8983,17.1989,13.3753,3.1278,14.4396,3.1872,10.0701,-0.9248,9.6117,7.4080,13.3469,-1.0615,8.4907,4.8319,8.1580,2.1017,8.3936,0.2630,0.2419,0.2712,0.2364,0.4168,0.3336,0.3831,0.2747,0.3500,0.2810,0.4492,0.3323,0.4995,0.3169,0.5298,0.3325,0.4659,0.3021,0.4085,0.3114,0.3385,0.2793,0.2756,0.2535
000814,29.9770,0.1221,0.0377,0.0573,0.0161,849.5731,301.6103,1132.2468,411.6943,1453.3251,850.4092,0.0009,0.0024,-230.2247,40.6761,150.5169,31.6396,6.3665,27.3457,29.8971,17.4584,-6.0285,15.7830,-8.1106,14.1349,-7.0317,9.9101,-8.1236,9.9497,-11.3804,10.4427,-5.8676,10.2586,-5.9654,10.8298,-5.4774,9.1525,-7.4186,9.4657,0.1335,0.1096,0.4149,0.4088,0.1569,0.1354,0.1757,0.2914,0.1913,0.3058,0.1021,0.1171,0.2696,0.3591,0.1502,0.1790,0.2667,0.3602,0.2010,0.2687,0.2315,0.3117,0.2185,0.3409
000821,30.0000,0.1340,0.0800,0.0426,0.0549,1165.2943,816.7101,1567.6895,580.3506,2478.9362,1864.4227,0.0109,0.0321,-251.5091,129.1854,94.4012,41.6525,32.0301,30.6439,32.1744,17.3811,11.1639,16.0978,10.3086,13.9003,9.7217,13.0572,5.1292,12.0220,8.8206,12.7043,5.3911,9.0422,0.2865,9.1197,3.0504,7.7017,3.2422,8.0835,0.3620,0.2341,0.5637,0.2756,0.6918,0.3595,0.5660,0.2960,0.4229,0.2485,0.2537,0.2466,0.2304,0.2913,0.2108,0.2629,0.2130,0.2524,0.3076,0.3560,0.3090,0.3462,0.2991,0.2546
000822,29.9770,0.1886,0.1008,0.0571,0.0471,1032.0994,641.9398,1369.8878,523.9582,2111.8763,1591.6960,0.0143,0.0346,-157.3259,83.1920,136.3340,41.7014,14.5343,19.0406,18.2021,19.0879,4.2511,14.4093,15.5258,10.6990,10.9285,11.5741,4.2211,8.3817,6.8317,9.0859,2.3012,7.6010,-0.3215,9.0944,2.1721,9.1650,3.4599,7.6101,0.3736,0.2635,0.2479,0.2235,0.2464,0.2320,0.2741,0.2607,0.3365,0.2634,0.5320,0.3346,0.4249,0.2937,0.3958,0.2855,0.4851,0.3003,0.5848,0.3223,0.6795,0.3223,0.4731,0.2632
000825,29.9770,0.4513,0.0220,0.1894,0.0246,2091.2838,139.5705,1839.9087,46.6909,4006.5118,232.9326,0.0837,0.0167,114.6955,9.8566,74.2847,8.0962,-19.0986,4.4055,24.0932,4.4506,-4.9995,4.2639,0.2369,3.7873,-7.4304,3.3206,-5.9938,3.7570,-6.1287,3.6562,-3.0017,3.9164,-2.8512,3.9168,-0.0333,4.2076,-3.5138,3.6398,0.4207,0.2550,0.4287,0.1922,0.6392,0.2582,0.6331,0.2492,0.4007,0.1655,0.3802,0.1839,0.4800,0.2087,0.6492,0.2688,0.5481,0.2255,0.6189,0.2537,0.6033,0.2341,0.3750,0.1445
000853,30.0000,0.1742,0.0481,0.0896,0.0217,1200.3696,140.6081,1274.7742,78.3560,2216.3846,320.2471,0.0028,0.0015,-102.4683,23.9988,122.9539,10.6531,-33.5191,9.2211,11.8124,6.9364,-23.3186,7.5656,-3.8113,7.0688,-27.0249,6.9249,-6.2509,7.8122,-26.1716,6.8657,-5.8016,9.0056,-22.6568,9.3942,-17.4840,8.7770,-8.2319,9.4978,0.1756,0.2883,0.1050,0.1786,0.1301,0.1162,0.4154,0.3994,0.1972,0.1349,0.3957,0.3772,0.2016,0.2468,0.1350,0.1902,0.2124,0.2737,0.2772,0.3041,0.3801,0.3589,0.1500,0.1868
000890,29.9770,0.0219,0.0041,0.0859,0.0126,1223.5714,114.2287,1508.1344,99.8470,2510.3555,340.3558,0.0044,0.0018,-271.0343,20.7795,121.0158,9.0266,5.1368,8.3846,18.3112,6.7850,-11.2974,5.4856,-0.5114,5.7917,-8.9081,5.0852,-1.7762,4.8270,-3.8067,5.1161,-3.3997,4.6747,7.2685,5.3189,-4.8564,4.7903,-11.2919,4.7222,0.2679,0.1576,0.1167,0.0955,0.2273,0.2349,0.3994,0.2648,0.5460,0.3552,0.2516,0.1160,0.5994,0.2667,0.2181,0.2051,0.1957,0.1438,0.4457,0.3247,0.2784,0.1267,0.6834,0.2895
000892,29.9770,0.2699,0.0260,0.0682,0.0204,1021.2541,148.1552,1251.0989,137.7745,1839.5894,337.7078,0.0026,0.0019,-63.0143,30.5946,142.8075,14.8347,-15.8089,9.9783,10.5154,6.9242,-3.6863,7.3895,7.5366,6.3205,-6.1891,6.4656,1.3498,6.5899,-9.3098,5.9061,-8.9292,6.9646,-4.4512,6.6877,-2.9164,6.8503,-8.0418,8.2462,0.1665,0.2323,0.1979,0.1489,0.5356,0.3386,0.2638,0.2002,0.1180,0.1187,0.1786,0.2177,0.2875,0.2574,0.5705,0.3398,0.3839,0.2804,0.3834,0.3604,0.2914,0.3089,0.1879,0.1666
000897,29.9770,0.2016,0.0217,0.3782,0.0272,3613.5599,134.2364,2171.2337,45.4559,6191.7523,154.9368,0.3105,0.0575,43.0823,11.6616,-4.9004,7.1562,-4.7030,5.8722,16.1556,5.8535,2.5968,4.7680,14.4244,4.8145,6.7759,5.3983,9.5193,5.1856,5.1231,4.8470,3.5629,5.0857,1.3648,5.0414,2.2423,5.0716,2.6319,4.8546,0.7306,0.2625,0.5114,0.2364,0.3940,0.1918,0.4706,0.2547,0.3815,0.1477,0.4920,0.2517,0.4337,0.2077,0.5791,0.2397,0.6785,0.2753,0.3869,0.1506,0.4127,0.2123,0.4347,0.1794
000993,30.0000,0.2372,0.0538,0.1501,0.0486,2435.9543,384.9032,2224.5453,177.9804,5076.3593,557.9719,0.0642,0.0426,-16.6850,36.0841,39.6188,13.8857,29.4328,13.7953,55.0370,12.3834,6.0529,8.9914,1.4764,9.4236,3.7002,7.0156,9.8195,6.1288,1.6750,6.4300,13.4553,6.5889,10.4503,6.4898,9.2131,7.2683,6.3361,7.3448,0.7034,0.2934,0.5391,0.2598,0.4691,0.2458,0.4284,0.2329,0.3811,0.2201,0.3520,0.2338,0.2858,0.1783,0.4008,0.2090,0.5818,0.2948,0.5749,0.2538,0.5246,0.2293,0.5576,0.2558
000995,30.0000,0.4049,0.0159,0.1466,0.0197,2463.9663,120.6130,2049.0546,34.7562,4916.4612,174.7043,0.2078,0.0312,130.3520,5.6797,56.9233,6.3649,-19.2176,4.9167,4.2392,3.7670,-6.3959,3.3318,7.6524,4.0589,3.3685,3.7514,1.7360,3.8208,-3.2542,3.3230,-3.5262,3.0510,-4.6477,3.2171,-3.0422,2.9643,-3.7894,2.9293,0.7641,0.1605,0.7469,0.1598,0.7289,0.1682,0.6939,0.1647,0.6711,0.1624,0.6655,0.1605,0.6703,0.1640,0.6867,0.1633,0.7242,0.1665,0.7412,0.1660,0.7687,0.1638,0.7770,0.1585
000997,30.0000,0.3491,0.0146,0.2046,0.0391,2877.7280,172.5404,2071.9301,46.2212,5333.3889,233.1614,0.2523,0.0643,104.2006,16.1425,25.6575,9.4431,-20.9504,7.3868,19.5710,8.6916,6.2716,7.2606,11.0603,3.7934,6.1682,7.0052,16.2785,6.0694,7.3237,6.0762,3.0282,4.0568,4.5772,5.2540,4.3770,3.6937,1.9376,5.5230,0.7768,0.2723,0.7137,0.2657,0.5935,0.2323,0.5368,0.2076,0.5261,0.2000,0.5256,0.2017,0.5560,0.2165,0.6170,0.2128,0.6759,0.1773,0.7552,0.1740,0.7102,0.2136,0.7625,0.2572
000998,29.9770,0.3909,0.0267,0.1564,0.0295,2652.0931,153.5095,2288.7782,51.9002,5646.8033,211.2843,0.2276,0.0519,123.1109,12.6921,56.4179,8.2895,-2.3813,6.9818,-0.7919,4.7828,-0.5558,4.0893,7.1822,4.0774,6.5077,4.5968,3.2654,4.2231,0.8246,3.2814,-0.2799,3.5596,-0.1095,3.7144,0.3821,3.7626,0.0033,3.6002,0.6716,0.2430,0.6869,0.2109,0.6186,0.1788,0.6621,0.2100,0.6662,0.2153,0.6518,0.2295,0.6717,0.2412,0.6434,0.2247,0.6268,0.2392,0.6223,0.2386,0.6613,0.2443,0.6929,0.2273
001039,29.9770,0.2728,0.0249,0.1299,0.0261,2022.6567,217.8044,1917.5223,131.7074,4155.1661,431.3551,0.0548,0.0239,33.3878,17.4441,67.8164,12.2152,-11.7371,8.5094,36.4418,9.9270,6.3682,4.9950,11.9869,5.5813,0.6162,4.4457,5.6176,4.4825,4.2240,4.0850,6.9198,4.2471,5.2225,3.9895,3.9972,4.3350,2.7716,4.1448,0.4841,0.2230,0.5991,0.2628,0.5510,0.2476,0.5776,0.2875,0.5967,0.2636,0.5767,0.2393,0.5566,0.2531,0.4909,0.2209,0.5076,0.2330,0.5420,0.2444,0.5171,0.2561,0.4933,0.2501
001040,29.9770,0.3479,0.0621,0.1611,0.0512,2315.0529,337.6682,2142.1217,129.9064,4971.9600,534.1266,0.0803,0.0473,54.1564,27.7306,54.9067,13.5909,1.9980,12.4612,25.4248,9.6990,17.0875,8.5351,12.7709,7.4788,-4.6164,7.2094,5.1090,6.5642,-2.2691,6.1546,-5.0870,5.3525,-2.0550,6.4458,0.4817,5.0818,-6.6390,4.5358,0.5103,0.2932,0.4025,0.2028,0.3642,0.2009,0.3746,0.2108,0.4829,0.2267,0.6023,0.2610,0.6383,0.3145,0.5755,0.2576,0.4697,0.2688,0.4215,0.2663,0.4350,0.2446,0.5134,0.2567
001066,30.0000,0.0700,0.0229,0.0773,0.0237,1103.5694,300.1200,1321.8677,241.5284,2154.3177,691.3893,0.0071,0.0096,-186.6381,55.7694,135.5270,25.5814,-11.1796,9.3161,32.0346,8.0777,0.8311,9.1622,6.3091,8.0575,-1.2138,8.1549,0.4995,7.6102,2.6098,7.4220,3.0917,6.2265,0.8509,6.4771,-2.7968,6.4244,0.5273,4.8802,0.2334,0.1563,0.5890,0.3595,0.2024,0.1368,0.1267,0.1112,0.1052,0.0827,0.2546,0.1642,0.6205,0.3565,0.3669,0.1965,0.4366,0.4051,0.2650,0.2177,0.3235,0.2856,0.1551,0.1696
001069,29.9770,0.1794,0.0635,0.1723,0.0520,2054.7587,496.9347,1810.4578,306.1141,4007.5290,1082.3634,0.0361,0.0307,-19.5437,50.6955,72.3041,28.9906,-23.3823,17.1377,14.6537,12.7568,6.3404,10.0170,8.1113,9.1119,-3.0556,7.7442,5.9680,5.8728,7.7519,7.9841,-3.1188,5.2741,-2.2048,6.8896,3.5559,8.6735,3.1926,6.1289,0.5973,0.3312,0.2629,0.1794,0.1933,0.1788,0.4427,0.2617,0.2753,0.1581,0.2196,0.1441,0.1658,0.1189,0.4326,0.2566,0.7632,0.2566,0.3473,0.1731,0.4121,0.2982,0.2747,0.1575
001073,30.0000,0.1887,0.0496,0.1162,0.0626,1957.5183,577.2183,2029.1894,289.5966,4314.8487,1140.8628,0.0442,0.0424,-24.8405,45.4595,78.9510,25.2239,8.4760,13.7512,17.0506,9.4691,0.2512,9.9672,12.6807,6.6762,4.0284,5.8376,3.0779,6.2088,5.6881,6.2656,4.2402,5.4611,-1.0126,5.0948,-1.0818,5.7047,-1.4993,5.6514,0.3191,0.2321,0.3747,0.2287,0.5181,0.3170,0.5588,0.3058,0.4168,0.2562,0.2884,0.2141,0.3840,0.2502,0.5325,0.3282,0.4976,0.2972,0.4772,0.3113,0.3298,0.2128,0.3184,0.2514
001075,29.9770,0.0666,0.0857,0.0571,0.0797,1910.1551,300.0300,2195.2204,161.5596,4625.1668,699.9329,0.0293,0.0218,-178.2453,51.9759,68.8503,15.4474,12.8179,12.9288,25.7331,9.0043,15.0377,6.5800,15.1582,6.2695,10.7159,4.7042,7.5963,4.8536,4.5449,4.4015,4.2133,5.2354,4.2076,3.6917,3.4045,4.9230,3.0929,3.4953,0.8196,0.2737,0.5601,0.1952,0.3740,0.1780,0.3115,0.1808,0.2458,0.1708,0.3122,0.1928,0.5064,0.2818,0.5089,0.2751,0.4691,0.1804,0.5696,0.2097,0.6226,0.2333,0.8114,0.2738
001082,30.0000,0.1427,0.0709,0.0885,0.0189,1006.1014,131.8065,859.6093,139.8718,1512.7016,324.2887,0.0005,0.0012,-247.8742,55.3128,129.8185,15.5474,-40.9946,20.2693,-16.6610,15.3770,-18.3939,12.8050,-15.8898,7.1735,-7.9357,6.5391,-17.2782,6.9328,-11.9482,9.6177,-4.2286,9.6977,-15.6651,9.6893,-17.7692,14.4471,-11.7828,14.3957,0.1447,0.2800,0.1464,0.2825,0.1798,0.3296,0.0781,0.1299,0.0460,0.0933,0.1573,0.2511,0.3740,0.4281,0.2688,0.3132,0.2648,0.3725,0.2650,0.3920,0.1074,0.1832,0.1296,0.2957
001083,29.9770,0.2951,0.0411,0.0874,0.0272,1526.4602,271.9055,1648.9318,201.8957,3054.8292,589.3441,0.0157,0.0134,-2.7321,23.6990,101.6819,17.9483,-19.5506,9.6945,17.4376,11.0590,-1.5517,8.0858,6.6926,7.0644,13.9517,5.0111,10.0268,5.4227,-0.4417,4.1063,3.6709,5.0458,-1.7828,4.3112,1.6644,5.0908,2.4277,5.0367,0.9354,0.1470,0.4935,0.1524,0.1906,0.1199,0.1794,0.2180,0.1563,0.1354,0.1950,0.1559,0.1277,0.0997,0.3033,0.2072,0.1504,0.1170,0.1576,0.1249,0.4546,0.3152,0.5159,0.1954
001087,30.0000,0.3304,0.0818,0.1183,0.0697,2002.1191,407.0320,1909.8107,196.3007,4105.3855,603.2722,0.0309,0.0359,-6.8536,40.1674,64.6470,17.3197,1.7194,12.3651,50.0985,13.0061,-7.3706,13.0182,22.6846,10.7030,3.8426,9.6499,3.1999,8.2473,11.8553,8.2534,1.2793,7.0946,-2.8761,7.9385,3.6830,7.7569,2.6063,9.2656,0.2527,0.2395,0.2678,0.2918,0.2544,0.1980,0.4148,0.3045,0.5644,0.2740,0.6451,0.3243,0.5640,0.2864,0.3943,0.1915,0.3378,0.2649,0.3397,0.2632,0.3692,0.3048,0.3550,0.2964
001102,30.0000,0.0930,0.0564,0.0858,0.0841,1582.0989,816.6488,1747.5127,448.1271,3321.0621,1752.0898,0.0374,0.0633,-193.1891,143.8189,80.7738,28.9010,-0.3312,23.2866,18.0286,15.5236,9.3659,11.1454,10.9549,10.8956,9.0919,10.7613,9.2820,10.2259,7.1735,11.4832,12.1694,9.6486,7.3742,11.0968,2.0916,9.3474,2.1435,8.7914,0.2144,0.2301,0.2224,0.2129,0.4064,0.2682,0.5880,0.3286,0.6206,0.3043,0.6187,0.3202,0.4044,0.2770,0.3058,0.2706,0.2894,0.2996,0.2747,0.3026,0.2091,0.2367,0.3105,0.3607
001193,30.0000,0.1720,0.0523,0.0456,0.0169,1031.2951,354.6846,1533.8000,295.1806,2080.0157,1023.6355,0.0046,0.0086,-130.7621,41.0136,122.5142,21.5680,22.4038,12.3412,31.8224,9.7513,13.5149,8.8984,7.1077,9.0775,-3.3384,7.1556,-7.5590,7.8342,-5.9704,8.2046,-8.3972,6.7448,-6.0769,6.5213,-7.9571,6.1437,-9.8902,6.6640,0.2860,0.1697,0.3862,0.3263,0.1496,0.1407,0.2035,0.1798,0.3550,0.2950,0.1721,0.1565,0.2003,0.2562,0.2671,0.1918,0.5958,0.3542,0.3322,0.2441,0.3234,0.2121,0.6233,0.3532
001195,30.0000,0.2107,0.1371,0.0481,0.0268,791.0669,325.6055,1041.4039,234.6862,1536.8220,802.4472,0.0012,0.0044,-161.1134,89.8034,157.4324,23.5408,-4.3827,27.3896,42.9141,17.0323,6.5660,20.4110,13.4033,9.6560,-2.2803,12.5520,-4.2486,8.4266,-0.8055,8.4857,-4.7807,7.8870,-0.5121,8.4049,-0.8273,7.3930,-5.4130,7.9815,0.5277,0.3378,0.2807,0.2086,0.1598,0.2535,0.1330,0.1495,0.3409,0.3109,0.3637,0.3551,0.2452,0.2196,0.2744,0.3398,0.2016,0.1660,0.4493,0.3504,0.2682,0.2008,0.3828,0.2807
001196,30.0000,0.1970,0.0533,0.0553,0.0306,1184.3035,449.9601,1580.0973,323.9250,2587.8781,1079.6697,0.0114,0.0175,-87.7913,52.2132,117.1204,26.9317,6.4828,13.5579,35.0080,9.7472,12.2084,8.4495,11.7590,10.1338,4.1925,8.4205,5.6006,7.3014,8.3505,6.7892,4.6374,6.0106,2.7535,5.3881,-1.6088,5.3843,0.0636,4.9172,0.4875,0.3174,0.3676,0.2536,0.3857,0.3091,0.3842,0.2516,0.4978,0.3484,0.3956,0.2782,0.3522,0.2718,0.3628,0.3036,0.3055,0.2309,0.3789,0.2877,0.3905,0.2553,0.5316,0.3183
001197,29.9770,0.1434,0.0901,0.0521,0.0307,753.8081,337.8377,986.3910,271.3421,1384.3550,740.7716,0.0013,0.0067,-210.5107,76.5824,169.0189,32.5086,-3.2925,28.4393,38.2167,15.5374,6.6539,11.2238,8.9350,10.1102,1.1551,9.8619,-5.3891,10.3605,-2.5415,9.6738,-5.3169,7.2153,-5.1502,6.9395,-4.1912,6.6656,-8.5063,7.5290,0.5667,0.3603,0.2937,0.2268,0.1853,0.2475,0.2210,0.1581,0.6707,0.3638,0.3426,0.2333,0.1850,0.1805,0.2408,0.3167,0.1590,0.1789,0.2031,0.2461,0.1391,0.1702,0.2374,0.2513
001249,29.9770,0.5858,0.1936,0.0936,0.0457,1544.6212,383.2723,1785.1660,253.5492,3253.4685,931.2347,0.0334,0.0310,80.9723,58.7706,108.6615,22.6280,-4.5505,16.4872,17.7186,12.1412,9.2425,9.1441,8.7313,8.9371,7.8359,8.7200,1.9926,8.2354,2.6701,7.4628,2.1415,8.0702,0.2445,7.6763,2.5604,7.0810,-1.6762,6.2784,0.6007,0.2641,0.6135,0.2670,0.5767,0.2554,0.5778,0.2547,0.5663,0.2536,0.5728,0.2588,0.5729,0.2692,0.5588,0.2690,0.5388,0.2606,0.5570,0.2639,0.5808,0.2750,0.6013,0.2756
001259,29.9770,0.1264,0.0822,0.1479,0.0556,2148.8630,428.6168,1843.3083,234.9538,4106.7986,779.6805,0.0658,0.0626,-74.7068,72.9805,63.8805,22.9822,-22.0194,19.7922,23.1726,12.8818,-3.3246,13.3922,4.6125,9.0960,-0.3747,8.9599,1.2177,7.0578,2.1206,6.3321,-3.5486,7.5628,-0.8727,6.6130,-5.4966,6.7958,-3.9795,7.7732,0.3030,0.2696,0.3446,0.2789,0.3743,0.2995,0.4171,0.3272,0.3523,0.2668,0.3238,0.2783,0.3514,0.3033,0.3828,0.2927,0.4275,0.3378,0.4180,0.3186,0.3848,0.3039,0.3150,0.2848
001270,30.0000,0.1920,0.0432,0.2173,0.0372,2263.7863,261.8245,1785.3411,148.6229,4007.4710,485.5160,0.0737,0.0338,10.0677,24.1864,56.5109,14.9163,-17.5815,11.1529,48.6701,8.0787,-6.6348,6.6200,-14.4932,8.3258,-9.5502,7.1931,-4.4899,5.6811,0.9812,6.5443,4.5251,5.7521,-1.0528,5.5888,0.6713,6.0072,-0.8901,6.2937,0.4979,0.2460,0.4309,0.2619,0.3383,0.1812,0.4882,0.2731,0.6732,0.2986,0.4891,0.2515,0.3943,0.2290,0.3933,0.2323,0.4501,0.2440,0.4156,0.2135,0.4558,0.2175,0.6202,0.2856
001276,30.0000,0.2405,0.0511,0.0896,0.0303,1557.6124,370.3588,1852.2238,256.8562,3347.2065,1027.4357,0.0226,0.0198,-13.4203,25.4183,106.5423,18.2419,6.0181,13.2159,7.9834,12.1829,4.1801,12.3778,2.5335,9.7631,4.0439,8.4460,0.1175,7.3113,4.1107,7.5582,2.2548,7.0728,1.5952,6.5040,1.5206,5.9086,-0.5033,5.9802,0.3272,0.2229,0.5089,0.3117,0.3203,0.2446,0.2963,0.2794,0.2908,0.2581,0.4399,0.2862,0.5280,0.3193,0.3298,0.2188,0.4451,0.3147,0.3005,0.2302,0.3572,0.2830,0.3632,0.3169
